Id,BIRTHDATE,SSN,FIRST,LAST,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,non-adherence
9ec6d974-df2b-44ec-acc2-77d96725f4f4,1955-03-31,999-89-7709,Shala169,Keeling57,white,nonhispanic,F,Wilbraham  Massachusetts  US,653 White Dam Unit 20,Quincy,Massachusetts,1591633.15,10172.4,1.0
bfbb7a29-dc54-4302-a8ca-7a3f792d9243,1975-01-25,999-70-4622,Florinda19,Strosin214,white,nonhispanic,F,Marshfield  Massachusetts  US,1091 Gleason Promenade Apt 65,Northbridge,Massachusetts,1137445.89,4248.799999999999,1.0
8a1d2c26-0774-4526-916f-1148e0357b5d,1977-05-13,999-93-1751,Juliana372,Ward668,black,nonhispanic,F,Newton  Massachusetts  US,852 Ferry Rue,Weymouth,Massachusetts,975236.03,10368.49,1.0
5f7f2deb-6627-465c-980a-9b6b4bf381dc,1979-12-25,999-19-9205,Particia365,Effertz744,white,nonhispanic,F,North Andover  Massachusetts  US,767 Larkin Forge,Pittsfield,Massachusetts,972843.08,5177.039999999999,1.0
d5fcd3d4-52eb-4511-828b-eca2d5b385d9,1990-05-23,999-86-3939,Kraig824,Hane680,asian,nonhispanic,M,Lowell  Massachusetts  US,758 Collier Approach Unit 54,Boston,Massachusetts,93285.41,7557.83,1.0
bb30c9d3-913c-49ce-8cd9-75405f7a19e9,1952-05-07,999-30-7218,Adan632,King743,white,nonhispanic,M,Dudley  Massachusetts  US,898 Wehner Rue Suite 46,Westminster,Massachusetts,1748746.13,7086.46,1.0
80d81807-e19c-4704-9138-0c89a5e8e536,1949-08-02,999-49-7032,Ofelia194,Eichmann909,white,nonhispanic,F,Dartmouth  Massachusetts  US,145 Doyle Route,Boston,Massachusetts,1393736.01,8728.32,1.0
1ab6d5c8-edbe-4c71-8f7a-2af7010af2ab,1946-06-24,999-32-3976,Sharilyn202,Romaguera67,white,nonhispanic,F,New Bedford  Massachusetts  US,882 Hane Bridge,New Bedford,Massachusetts,1525175.03,11562.13,1.0
78ddb775-9cd7-46c6-87b9-277a2a92c72b,2017-12-04,999-22-2463,Vickey217,Hermann103,white,nonhispanic,F,Hamilton  Massachusetts  US,1094 Keebler Grove,Gardner,Massachusetts,63420.0,1646.56,1.0
45840f9a-a735-45e4-beb0-b750fc9a712e,1988-02-11,999-47-3871,Maddie576,McDermott739,white,nonhispanic,F,Wellesley  Massachusetts  US,741 Stracke Landing Apt 68,Walpole,Massachusetts,797301.37,6849.849999999999,1.0
1e040769-9101-4228-9b0b-26263faf7297,2002-11-26,999-11-3069,Armand155,Schmeler639,white,nonhispanic,M,Arlington  Massachusetts  US,663 O'Connell Wall,New Bedford,Massachusetts,419199.94,3092.28,0.0
6bac5e1a-692a-47a7-ba58-474ce3713644,1986-04-02,999-40-3252,Timothy142,Runolfsdottir785,white,nonhispanic,M,Westborough  Massachusetts  US,725 Hamill Gate,Waltham,Massachusetts,23850.0,324.9599999999999,1.0
64c260d6-c09b-4280-ab86-0410f555e1f4,1991-09-12,999-68-9300,Collin529,Beatty507,asian,nonhispanic,M,Attleboro  Massachusetts  US,563 Quigley Branch,Worcester,Massachusetts,4569.41,0.0,
bab51ea9-2945-4f8a-8015-e430f80a908e,2013-03-26,999-65-6656,Brooks264,Hirthe744,black,nonhispanic,M,Marion  Massachusetts  US,330 Klein Mews,Boston,Massachusetts,147211.92,2558.16,1.0
ebc9c42f-9df2-4126-ab89-c0806fcfa72b,2010-07-01,999-65-1011,Shanda945,Ferry570,white,nonhispanic,F,Whitman  Massachusetts  US,908 Miller Fort Suite 10,Quincy,Massachusetts,29569.25,2394.04,0.0
ba1525cd-efbe-40b3-ad47-e4a670c8d802,1998-08-30,999-68-3650,Earnest658,Larkin917,white,nonhispanic,M,Canton  Massachusetts  US,748 Sauer Tunnel Unit 50,Boston,Massachusetts,575754.74,2736.48,0.0
0982ef39-7ff9-4c24-8239-e9fc0667e8ca,1998-12-14,999-87-3074,Stasia733,Kirlin939,other,nonhispanic,F,Lynn  Massachusetts  US,958 Robel Run Unit 83,Carver,Massachusetts,37492.08,444.9599999999999,1.0
ef4b2429-feec-4c00-8c41-a700071957cd,1978-03-25,999-62-1875,Oretha285,Ondricka197,white,nonhispanic,F,Attleboro  Massachusetts  US,947 Schuppe Plaza Suite 41,Leominster,Massachusetts,1106817.75,3138.08,1.0
0ace3e15-8aa4-41c5-8b90-2408285ebcfe,1986-04-02,999-74-5440,Galen747,Keeling57,white,nonhispanic,M,Boston  Massachusetts  US,737 Wyman Approach Suite 78,Waltham,Massachusetts,702834.4,3676.32,1.0
3a645748-8ddc-4876-8674-5c1ac5bf2899,1928-01-31,999-16-9592,Irina619,Rice937,black,nonhispanic,F,North Adams  Massachusetts  US,621 Orn Hollow Suite 79,Boston,Massachusetts,1416713.4,19966.98,1.0
8c31f907-0b18-4df8-a9eb-1657965d93d6,1991-10-27,999-11-5243,Oliver401,Davis923,white,nonhispanic,M,Bellingham  Massachusetts  US,861 Roberts Terrace Apt 11,Billerica,Massachusetts,654491.05,3163.04,0.0
c67349f9-19e4-4f79-9203-55540b153492,2016-01-15,999-36-7869,Melodee943,Prohaska837,white,nonhispanic,F,Brockton  Massachusetts  US,418 Hegmann Rapid Apt 72,Haverhill,Massachusetts,95550.0,1787.4,0.0
adfd8b86-9ee6-4e10-b56a-c1995bd9ef61,1966-10-01,999-29-3448,Harmony242,Christiansen251,black,nonhispanic,F,Lowell  Massachusetts  US,267 Wuckert Hollow Unit 11,Shrewsbury,Massachusetts,1285445.23,7352.009999999999,1.0
af1495be-5077-4087-98b1-9ff624c7582c,2008-07-17,999-56-7613,Marion502,Toy286,black,nonhispanic,M,Springfield  Massachusetts  US,503 Carter Light Apt 12,Auburn,Massachusetts,255934.1,2809.41,0.0
61d64033-b6eb-40fd-a003-225ad15bb73b,1971-07-21,999-31-7183,Maryland870,Welch179,white,nonhispanic,F,Malden  Massachusetts  US,820 Monahan Wall,Brookline,Massachusetts,1032236.88,10896.839999999998,1.0
5b5bc31a-0e78-4e08-a183-e2503be440b3,1961-03-12,999-83-6147,Chi716,Sipes176,white,nonhispanic,M,Cambridge  Massachusetts  US,1071 Brown Ferry,Woburn,Massachusetts,1231251.26,6429.28,1.0
fa7dfb15-98af-4a78-8c9c-228dacf90153,1958-05-20,999-58-8773,Weldon459,McGlynn426,white,nonhispanic,M,Gloucester  Massachusetts  US,472 Langworth Vista,Newton,Massachusetts,1295801.2,6263.48,1.0
9c69f2d5-b7de-4634-84c5-bf3efd551f5e,1962-05-15,999-44-5415,Danial835,D'Amore443,asian,nonhispanic,M,Bangalore  Karnataka  IN,139 Braun Flat,Peabody,Massachusetts,1192081.0,4763.639999999999,1.0
88159e4d-29e0-4f53-a821-e9cc3faf21b4,2000-11-30,999-44-8466,Chandra831,Smith67,white,nonhispanic,F,Springfield  Massachusetts  US,643 Simonis Crossroad,Danvers,Massachusetts,386665.21,4249.599999999999,0.0
4e83ed9f-f2ed-4add-8434-2fc116de704b,1942-02-05,999-44-6419,Lisha487,Mayert710,white,nonhispanic,F,Ludlow  Massachusetts  US,669 Macejkovic Lane Suite 42,Abington,Massachusetts,1475771.42,18923.76,1.0
e93ddf88-f6bf-47d5-a82c-025ba00a6790,1970-04-23,999-77-9010,Gilbert263,Parisian75,white,hispanic,M,Boston  Massachusetts  US,648 Kilback Green Unit 8,Boston,Massachusetts,8336.21,0.0,1.0
be8fc232-6d5c-4d97-9a1b-f9b17e06c3ff,1973-08-17,999-83-8158,Soledad678,Duarte203,white,hispanic,F,La Paz  Baja California  MX,503 Dibbert Divide,Boston,Massachusetts,95042.28,6702.919999999999,1.0
3f2d22c9-5faf-4e71-8d83-f47071bae997,2010-08-14,999-64-6666,Tula326,Kshlerin58,white,nonhispanic,F,Lincoln  Massachusetts  US,616 Jacobs Esplanade Unit 73,Boston,Massachusetts,201005.91,2570.68,1.0
8e075015-6b2e-4cfc-bc67-a44d62c961af,1976-08-07,999-77-3308,Aleisha941,Douglas31,white,nonhispanic,F,Attleboro  Massachusetts  US,444 Beer Mews Unit 44,Lowell,Massachusetts,140251.34,16106.7,1.0
b3b436fa-3895-4085-ba32-6f1f2a9bfa7e,1959-06-03,999-69-3267,Chong355,Hickle134,white,nonhispanic,M,Westfield  Massachusetts  US,798 Funk Haven,Boston,Massachusetts,187611.62,6944.4,1.0
f277460a-39c7-4b92-aa5c-cdecf71e2ac3,1999-06-17,999-70-4404,Sun500,Pouros728,white,nonhispanic,F,Great Barrington  Massachusetts  US,145 Lakin Throughway,Fall River,Massachusetts,532157.23,3684.72,0.0
79066870-ef55-4bcb-b849-1edf3f6487cc,1998-04-20,999-71-2502,Mayra756,Nolan344,white,nonhispanic,F,Framingham  Massachusetts  US,355 Corkery Common Apt 37,Newton,Massachusetts,547120.08,4210.41,0.0
6aa4b3c1-4b16-479e-a618-0fc47fb99f6e,1965-01-08,999-55-7212,Leonie332,Feil794,white,hispanic,F,Grafton  Massachusetts  US,611 Yundt Club,Leominster,Massachusetts,1128380.49,10450.829999999998,1.0
1d4f63d2-ddc0-47bc-b2cc-6f58068a5901,2014-10-16,999-78-4113,Imogene688,Friesen796,white,nonhispanic,F,Brockton  Massachusetts  US,1057 Davis Walk Suite 15,Hanson,Massachusetts,121060.92,2133.2,0.0
b4a203ec-0c99-430b-ba38-5c851f04ae17,2013-07-20,999-43-3602,Lonny638,Reinger292,black,nonhispanic,M,Everett  Massachusetts  US,577 Kshlerin Parade,Swansea,Massachusetts,183023.88,1937.4,0.0
60320709-0445-4112-ab79-1997cc6f3822,1948-05-19,999-67-6516,Sergio619,Wolff180,white,nonhispanic,M,Pittsfield  Massachusetts  US,252 Heller Manor Suite 56,Attleboro,Massachusetts,1355908.13,2966.4,1.0
19dea027-3a86-4f26-8b69-bbe969cb67cf,1988-05-29,999-76-7951,Rebekah348,Padberg411,asian,nonhispanic,F,Springfield  Massachusetts  US,930 Rolfson Hollow Apt 15,Revere,Massachusetts,101732.67,11037.05,1.0
d3c9a4bd-8b91-4844-8df2-bfce4c0eef32,2000-10-14,999-78-3854,Thalia561,Paucek755,white,nonhispanic,F,Chelsea  Massachusetts  US,328 Bergnaum Wall,Scituate,Massachusetts,427318.32,3701.7,1.0
cb96c95a-eaf7-4e02-9631-1c967a24ea2b,1995-11-24,999-40-4986,Eileen854,Gulgowski816,white,nonhispanic,F,Gardner  Massachusetts  US,660 Mayert Haven Suite 65,Southborough,Massachusetts,521219.68,3879.91,1.0
a60cf760-8aa6-49f1-a24f-dfbd10097c34,1994-07-31,999-16-5902,Shawana711,Frami345,white,nonhispanic,F,Belmont  Massachusetts  US,903 Keeling Extension Suite 67,Swampscott,Massachusetts,612012.04,4620.44,0.0
9949467b-303f-4d3b-80e8-8db9aa1ed316,1977-10-02,999-41-2241,Delana41,Nikolaus26,black,nonhispanic,F,North Brookfield  Massachusetts  US,707 Brown Mission,Somerville,Massachusetts,134301.83,7939.009999999999,1.0
e4199934-4ef7-45a4-9583-8f764af997f2,2013-08-20,999-52-2473,Tyler508,Hammes673,white,nonhispanic,M,Brockton  Massachusetts  US,189 Jerde Mews Unit 75,Springfield,Massachusetts,16311.29,1309.92,0.0
9caeb667-4b89-435e-a925-68265b9e87ce,1959-01-28,999-18-1947,Connie24,Morar593,white,nonhispanic,F,Newburyport  Massachusetts  US,768 Botsford Station Apt 35,Worcester,Massachusetts,191031.81,9632.48,1.0
734dfbb9-6320-4fee-b21a-175d3f2f14ba,1948-05-19,999-55-2411,Cody889,Ruecker817,white,nonhispanic,M,Brookline  Massachusetts  US,1045 Gibson Vista,Attleboro,Massachusetts,1672490.48,12085.6,1.0
dc00fea9-2f95-46f9-ba8e-d382489c6e6a,1981-05-05,999-96-1363,Avery919,Murphy561,white,nonhispanic,M,Taunton  Massachusetts  US,756 Thiel Tunnel,Newton,Massachusetts,916793.79,9972.319999999998,1.0
f1728f28-ef0c-4342-9216-a4a4e8375961,1987-01-13,999-82-3062,Scott935,MacGyver246,white,nonhispanic,F,Palermo  Sicily  IT,374 Treutel View,Carlisle,Massachusetts,757582.97,8576.769999999999,1.0
d8b07feb-551d-4b3c-9733-c468b8104f0c,1951-04-05,999-81-2328,Siobhan540,Walker122,white,nonhispanic,F,Boston  Massachusetts  US,791 Senger Parade Suite 30,Barnstable,Massachusetts,1529172.57,11114.6,1.0
4eb14734-102d-442d-b683-809b100a1dea,1969-04-04,999-19-8993,Gretchen912,Watsica258,white,nonhispanic,F,Lawrence  Massachusetts  US,1079 Jakubowski Knoll Apt 33,Methuen,Massachusetts,226780.21,10001.77,1.0
cc9b1521-809e-4426-81f0-1d7b307e2184,2012-02-25,999-68-2911,Erin498,Kautzer186,white,nonhispanic,F,North Andover  Massachusetts  US,900 Paucek Way,Newton,Massachusetts,218206.48,2195.72,0.0
2174522f-1d23-47cf-b56c-4ce3193c5bab,2009-10-16,999-49-6603,Alyce744,Prohaska837,white,nonhispanic,F,Dedham  Massachusetts  US,909 Skiles Run Unit 77,Southwick,Massachusetts,283100.05,2454.04,1.0
7b99cacb-b260-4c0a-a027-d1be359d9876,1966-06-17,999-38-4580,Esther279,Wolf938,white,nonhispanic,F,Boston  Massachusetts  US,484 Durgan Camp,Taunton,Massachusetts,461195.61,5371.869999999999,1.0
b13d1ddc-4cc8-4b99-a4af-cb0c0c6f605a,1977-09-28,999-92-5238,Bobbie849,Boyer713,white,nonhispanic,F,Stow  Massachusetts  US,776 Franecki Port,Waltham,Massachusetts,904760.38,5557.759999999999,1.0
92e610ea-e98a-49fb-b770-9dcc307a5777,1959-01-05,999-89-6659,Judith460,Legros616,white,nonhispanic,F,Templeton  Massachusetts  US,485 Muller Ferry Unit 74,Maynard,Massachusetts,1358559.09,12962.429999999998,1.0
759ef86c-a675-457a-8304-0a6f34b57f8f,1951-04-05,999-37-9963,Jaunita130,Nolan344,white,nonhispanic,F,Concord  Massachusetts  US,343 Rice Trailer Unit 48,Barnstable,Massachusetts,1395900.49,10434.509999999998,1.0
40c83ae5-ba34-483e-b348-b558b44179ca,1925-04-22,999-22-4520,Mickey576,Maggio310,black,nonhispanic,M,Boston  Massachusetts  US,304 Gorczany Mall Unit 40,Dennis,Massachusetts,1717582.61,18747.24,1.0
aaa1801a-51d1-4b7e-a5b8-7e8547be60a8,1925-03-23,999-97-8316,Sherlyn657,Luettgen772,white,nonhispanic,F,Swampscott  Massachusetts  US,132 Torphy Landing Unit 37,Barnstable,Massachusetts,1293004.98,12295.36,1.0
ed965dc3-2f77-4277-8684-b044a57a962b,1984-09-14,999-61-8030,Homer307,Mayer370,white,nonhispanic,M,Wareham  Massachusetts  US,460 Moen Neck Unit 72,Gloucester,Massachusetts,733727.71,2759.68,1.0
5bee22a4-3260-4bf7-9666-281fc8f1eeb9,1973-12-20,999-55-6588,Demetria799,Halvorson124,white,nonhispanic,F,New Bedford  Massachusetts  US,574 Kunze Grove Apt 45,Lowell,Massachusetts,147776.92,11187.329999999998,1.0
d2726876-1462-4c32-b0e6-1628fdb88c14,1925-04-22,999-11-1805,Boris111,Marks830,black,nonhispanic,M,Brockton  Massachusetts  US,686 Buckridge Bypass,Dennis,Massachusetts,1021512.13,5312.33,1.0
ea32ff72-a209-4c99-a5e5-09f047152280,1981-06-26,999-46-9501,Annalisa973,Schaefer657,white,nonhispanic,F,Dennis  Massachusetts  US,898 Kerluke Burg,Boston,Massachusetts,86131.53,5644.46,1.0
e234ae17-7d4d-4d7f-8eb6-38edc1ebebc2,1911-12-23,999-47-8656,Alphonso102,Zulauf375,white,nonhispanic,M,Whitman  Massachusetts  US,781 Bergnaum Boulevard,Chelmsford,Massachusetts,109801.91,9778.95,1.0
23365743-e8f2-4aba-8242-15463f81f81b,1925-03-23,999-11-9928,Araceli695,Reichel38,white,nonhispanic,F,Lunenburg  Massachusetts  US,746 Harvey Arcade Apt 63,Barnstable,Massachusetts,1399992.99,16008.839999999998,1.0
3c851902-c01a-499c-bf65-00125386275f,1992-07-25,999-47-8614,Morgan564,Dietrich576,white,nonhispanic,M,Quincy  Massachusetts  US,622 Paucek Byway Apt 78,Somerset,Massachusetts,709097.83,4560.44,1.0
795b6813-1f5a-4f4b-9909-3687c1c40aac,2004-12-09,999-28-9935,Zita788,Green467,white,nonhispanic,F,Plainville  Massachusetts  US,1099 White Gardens,Randolph,Massachusetts,354730.39,3093.96,0.0
716348ff-0af1-48b6-9c08-2907772ba5bc,1925-04-22,999-56-9470,Herb645,Baumbach677,black,nonhispanic,M,Chicopee  Massachusetts  US,862 Hahn Parade,Dennis,Massachusetts,1690937.94,8043.28,1.0
a2e8d9a7-0eb0-4441-adb5-7cc720380f4e,1911-12-23,999-69-3445,Rafael239,Hills818,white,nonhispanic,M,Pittsfield  Massachusetts  US,999 O'Hara Ville Unit 58,Chelmsford,Massachusetts,9238.0,0.0,1.0
d4adfa2e-89ba-4ae6-9770-ef5a7ec4173a,1961-11-08,999-36-1067,Tabetha269,Predovic534,white,nonhispanic,F,Boston  Massachusetts  US,956 Bernhard Vale Apt 89,Hatfield,Massachusetts,1469460.53,11355.479999999998,1.0
1847f723-4c17-46b8-805a-61d8cb43c9bb,1977-11-18,999-22-7855,Ty725,Schmeler639,white,nonhispanic,M,Malden  Massachusetts  US,938 Streich Loaf,Springfield,Massachusetts,1137316.11,4478.0,1.0
19ad9612-4b4d-4a82-a323-c07168ec4d85,1930-03-26,999-82-1922,Nigel915,Green467,white,nonhispanic,M,Fall River  Massachusetts  US,659 Weimann Station Unit 95,Fall River,Massachusetts,127710.55,12080.52,1.0
13a3a783-ecc5-4ec5-b3dc-168b15cebb88,1951-07-20,999-60-3722,Mohammad578,Nikolaus26,white,nonhispanic,M,Berkley  Massachusetts  US,837 Sporer Throughway Apt 92,Chicopee,Massachusetts,1471673.69,142028.33999999997,1.0
887dacdd-e5ce-4556-8ff1-9e902d222d95,1982-06-21,999-23-6011,Mercedes82,Patiño436,white,hispanic,F,Lima  Lima Province  PE,795 Senger Plaza,Waltham,Massachusetts,33238.23,473.2799999999999,1.0
e52a1bbc-7b12-4d01-82cc-1196da05e399,2016-12-29,999-78-6914,Jenell974,Deckow585,white,nonhispanic,F,Methuen  Massachusetts  US,234 McLaughlin Station Suite 21,Boston,Massachusetts,10435.82,1628.2399999999998,0.0
fd0b3930-9d0a-45e4-a63f-deb872627381,1999-04-25,999-64-3710,Janyce124,Schuster709,white,nonhispanic,F,Chelmsford  Massachusetts  US,154 Halvorson Trailer Unit 68,South Hadley,Massachusetts,436947.5,4118.759999999999,1.0
c8c1bcb3-f787-4d53-9e3f-8fc59740daa3,2017-08-18,999-99-4105,Leo278,Senger904,asian,nonhispanic,F,Norton  Massachusetts  US,168 Ortiz Viaduct,Maynard,Massachusetts,61200.0,1291.6,
9f5eacbf-4d98-4024-a559-86d7802e4ead,1925-04-22,999-65-5992,Sheldon401,Blick895,black,nonhispanic,M,Somerville  Massachusetts  US,1004 Wilkinson Ranch Apt 20,Dennis,Massachusetts,1688376.4,9298.45,1.0
6319546f-4629-4f12-994a-f489678bc05d,1995-10-15,999-43-5463,Marta91,Swift555,white,nonhispanic,F,Springfield  Massachusetts  US,987 Cormier Track Unit 30,Gardner,Massachusetts,551764.3200000001,3381.36,1.0
18794a7c-c7fa-47d6-8387-9fc133c4e1e3,1982-06-21,999-95-1628,Victoria535,Mares644,white,hispanic,F,Panama City  Panama  PA,687 Abbott Trail Unit 43,Waltham,Massachusetts,850832.44,8130.879999999998,1.0
84114892-a562-4dff-8135-e01c0c8a5cc3,1961-12-10,999-49-6842,Luz785,Cedillo160,white,hispanic,F,Kingston  Kingston  JM,614 Dickens Avenue,Boston,Massachusetts,68487.39,4198.849999999999,1.0
7e9b76f2-3b74-4a55-b4a3-a6a4bc51b480,1970-04-10,999-71-1265,Mario764,Bahringer146,white,nonhispanic,M,Holyoke  Massachusetts  US,544 Larkin Plaza Unit 64,Stow,Massachusetts,1334911.63,3351.4,1.0
b5bbfa23-0c80-4762-a3b9-97ceebed8d27,1961-11-08,999-82-2939,Kelsie51,Becker968,white,nonhispanic,F,Worcester  Massachusetts  US,949 Nitzsche Row Suite 30,Hatfield,Massachusetts,1221528.85,27441.29,1.0
5c520448-6728-42cb-8cf2-457bc7c2b1f1,2008-08-31,999-19-1869,Noble66,Pagac496,white,nonhispanic,M,Boston  Massachusetts  US,123 Jaskolski Terrace,Arlington,Massachusetts,35800.29,3205.64,1.0
6d8fdec1-d77d-4175-b250-f1bac5472b48,1911-12-23,999-32-3912,Santos184,Fay398,white,nonhispanic,M,Dighton  Massachusetts  US,1071 Hagenes Ramp,Chelmsford,Massachusetts,155173.74,16761.37,1.0
b7740f2d-d404-4021-8c0a-2c395ef9b4da,1925-04-22,999-27-4749,Ted955,Altenwerth646,black,nonhispanic,M,Fall River  Massachusetts  US,439 Pacocha Lock Suite 79,Dennis,Massachusetts,1139452.61,4969.44,1.0
a3eb7df2-1943-4004-9ec1-d953794c638f,1989-03-02,999-88-5653,Caron739,Will178,white,nonhispanic,F,Framingham  Massachusetts  US,998 Parisian Course,Fitchburg,Massachusetts,101578.37,16543.39,1.0
3e66977b-83ab-433e-9cd5-91b6ea2019a3,1978-10-16,999-45-2311,Herschel574,Wilkinson796,white,nonhispanic,M,Holden  Massachusetts  US,374 Waters Haven Unit 0,Rehoboth,Massachusetts,904456.45,5007.38,1.0
3f42f2e3-6f63-47d2-aac8-ee1f12271b47,2016-07-16,999-68-3740,Gracia333,Aufderhar910,white,nonhispanic,F,Frankfurt  Hesse  DE,113 Bayer Flat,Gloucester,Massachusetts,23176.2,516.64,0.0
9b50f7b9-c67c-4044-aad0-594ee95b0c29,2018-07-01,999-23-6268,Eduardo902,Crona259,white,hispanic,M,Lexington  Massachusetts  US,174 Kreiger Approach,Hudson,Massachusetts,39427.47,1229.9199999999998,1.0
97e25dc6-10bd-4ad2-9269-6e33b61870dc,2018-09-05,999-56-9147,Lavonna163,Paucek755,white,nonhispanic,F,Hopkinton  Massachusetts  US,978 Lockman Arcade Apt 92,Peabody,Massachusetts,22599.44,645.8,0.0
3335451e-608b-493a-9560-f0a05dd50b17,2017-03-06,999-37-1994,Gwenn701,Runolfsson901,white,nonhispanic,F,Medford  Massachusetts  US,1025 Carter Quay Suite 75,Somerville,Massachusetts,86459.81,1420.76,1.0
de7c8b90-7d39-4245-afc5-e8d01b599ae1,2005-10-12,999-77-8688,Pat3,Howell947,white,hispanic,M,Williamstown  Massachusetts  US,765 Russel Pathway Unit 82,Spencer,Massachusetts,350676.16,3225.64,0.0
a694ecfc-e39e-46dc-876e-029b32ba0135,2006-08-15,999-31-6511,Teisha100,Lockman863,white,nonhispanic,F,Worcester  Massachusetts  US,475 Wolf Hollow Suite 53,Chicopee,Massachusetts,359052.7,4432.2,1.0
b88dac97-2026-43e9-b40f-71fc0f888ce7,2002-05-16,999-11-8443,Katheryn92,Douglas31,white,nonhispanic,F,Framingham  Massachusetts  US,662 Cremin Lodge Unit 18,Tewksbury,Massachusetts,376968.48,6527.599999999999,1.0
295044c0-c8ea-4c19-a69b-30a68f3c9502,1961-11-08,999-66-1213,Laine739,Langworth352,white,nonhispanic,F,Worcester  Massachusetts  US,572 Moen Forge,Hatfield,Massachusetts,1358588.34,11350.77,1.0
6e20fc08-a75d-43db-b642-4f15064aeb0d,2016-11-21,999-91-7902,Cathie710,Beatty507,black,nonhispanic,F,Marblehead  Massachusetts  US,227 Rippin Vista,Walpole,Massachusetts,94888.09,1549.9199999999998,0.0
d7d1f837-a2c8-4648-b498-a02278b91a08,1987-03-11,999-58-8342,Haywood675,Jast432,white,nonhispanic,M,Gloucester  Massachusetts  US,757 Jenkins Crossroad,Wakefield,Massachusetts,891224.18,3810.56,1.0
98d08360-e1de-46f4-a01e-0c66c92e5567,1925-04-22,999-31-8775,Ethan766,Grant908,black,nonhispanic,M,Beverly  Massachusetts  US,369 Moore Stravenue Suite 76,Dennis,Massachusetts,1352421.02,4817.679999999999,1.0
6322b3dc-1e15-4df9-9d5f-dac2501d9960,1956-07-10,999-33-6714,Jim478,Abbott774,white,nonhispanic,M,Haverhill  Massachusetts  US,469 VonRueden Lane,Dover,Massachusetts,1616175.04,6165.32,1.0
80427c8e-15ba-482f-b168-fc4f1d375179,1935-11-29,999-62-4581,Luigi346,Schultz619,white,nonhispanic,M,Boston  Massachusetts  US,167 Jast Throughway Unit 86,Brockton,Massachusetts,194269.66,21424.72,1.0
e1146189-55f3-4bad-9ee3-beca009d27a5,1972-03-16,999-41-2437,Cruz300,O'Keefe54,white,nonhispanic,M,Worcester  Massachusetts  US,1044 Daniel Byway,Boston,Massachusetts,997319.28,4905.32,1.0
baf82b89-1f3a-481e-b816-e176db1e2e26,2015-01-28,999-16-6157,Quinton758,Conn188,white,nonhispanic,M,Abington  Massachusetts  US,128 Stiedemann Gardens Apt 64,Needham,Massachusetts,132646.1,2015.72,0.0
e98f6994-bee2-4238-bc9d-1997dd5a4260,1984-02-23,999-26-8999,Augustine565,Emard19,white,nonhispanic,M,Quincy  Massachusetts  US,803 Raynor Neck Unit 39,Clinton,Massachusetts,962945.01,4033.04,1.0
af08878c-08dc-4938-aebd-cd5da315c479,1949-07-06,999-93-7135,Franklyn361,Bartoletti50,white,nonhispanic,M,Taunton  Massachusetts  US,849 Cummings Loaf,Chelmsford,Massachusetts,1666759.33,12085.6,1.0
fd3acd35-add1-4634-8c90-68ed0f638fde,1950-09-24,999-26-3210,Wilber603,Schinner682,white,nonhispanic,M,Concord  Massachusetts  US,378 Terry Mews,Lynn,Massachusetts,1382144.64,21562.719999999987,1.0
92c8d9dc-2430-4b35-8fa8-63bf6913737b,1985-11-07,999-60-4301,Deetta949,Greenholt190,white,nonhispanic,F,Taunton  Massachusetts  US,957 Sauer Lodge,Hamilton,Massachusetts,749543.03,7224.049999999999,1.0
e36321fa-0e45-4386-a404-6e1afda736b8,2018-06-23,999-64-6789,Refugia211,Wintheiser220,white,nonhispanic,F,Grafton  Massachusetts  US,577 Gislason Rue Apt 73,Springfield,Massachusetts,40960.0,1131.6,0.0
64b55489-6953-48af-9e74-07e56130c0e6,1925-04-22,999-46-9377,Dick869,Trantow673,black,nonhispanic,M,Spencer  Massachusetts  US,396 Douglas Ramp Suite 58,Dennis,Massachusetts,1661381.98,11095.52,1.0
ee6551d3-ea6d-498b-8117-b4ff3e5bd85e,1939-01-10,999-23-9536,Carlota980,Stracke611,white,nonhispanic,F,Boston  Massachusetts  US,684 McClure Junction Unit 27,Barnstable,Massachusetts,1559715.3,19401.27,1.0
c7ab72b3-8095-4913-8207-59f049a2ba98,1968-02-14,999-76-5278,Margit604,D'Amore443,white,nonhispanic,F,Springfield  Massachusetts  US,695 Klocko Heights Apt 20,Lawrence,Massachusetts,165397.75,12115.48,1.0
8b119fdd-0fea-46dd-9106-b5c7813e7260,2000-07-25,999-88-6112,Christian753,Williamson769,white,nonhispanic,M,Chelsea  Massachusetts  US,348 Beier Walk Unit 18,Medford,Massachusetts,422348.35,6527.599999999999,0.0
b48a38ae-3bb7-4e52-add7-bce581c87262,1911-11-19,999-42-8857,Reyes140,Wiza601,white,nonhispanic,M,Worcester  Massachusetts  US,174 Runolfsdottir Extension,West Tisbury,Massachusetts,1636355.69,7996.759999999999,1.0
6f7f9443-cb21-4b03-8cdc-14ab4894c779,1950-09-24,999-37-1261,Heath320,Price929,white,nonhispanic,M,Attleboro  Massachusetts  US,768 Marquardt Rest,Lynn,Massachusetts,1346456.65,5646.08,1.0
